Subplot a,,,,,,,Subplot b,,,,,,,Subplot c,,,
Data,,,Fit,,,,Data,,,Fit,,,,Data,,,Fit
t,Delta_x,Std,Delta_x = Deltavx/omegax*sin(omegax*(t - 15.13)),,,,t,Delta_z,Std,Delta_z = Deltavz/omegaz*sin(omegaz*(t - 15.13)),,,,t,Delta_xz,Std,Delta_xz = Deltav/omega*sin(omega*(t - 15.13)),,
35.130000000000003,1.7200751999999899E-2,1.5641340925145E-3,Deltavx,9.2000000000000003E-4,,,35.130000000000003,0.22254096600000001,6.4016617830374998E-4,Deltavz,1.098E-2,,,35.130000000000003,0.22320472086759,1.9392827510745199E-4,Deltav,1.102E-2
35.130000000000003,1.8185886000000401E-2,1.7436400525107901E-3,Std,1.0000000000000001E-5,,,35.130000000000003,0.223384101,7.1504383359422398E-4,Std,2.0000000000000002E-5,,,35.130000000000003,0.22412314255601401,2.0815411166281701E-4,Std,2.0000000000000002E-5
35.130000000000003,1.8921709999999901E-2,1.73688252767115E-3,,,,,35.130000000000003,0.22447763500000001,7.0871559937438395E-4,,,,,35.130000000000003,0.225273699584566,1.7030593175878199E-4,
45.13,2.6305754000000001E-2,2.19292964635637E-3,omegax,6.4968136076236924E-3,,,45.13,0.32877914600000002,9.893896437862381E-4,omegaz,6.056990636121121E-3,,,45.13,0.32982983421454998,1.96686521643231E-4,omega,6.0632738214283005E-3
45.13,2.55300649999999E-2,1.83096626610297E-3,Std,3.3300882128051807E-4,,,45.13,0.33339488299999998,8.3717764579439001E-4,Std,8.7964594300514196E-5,,,45.13,0.33437095003825901,1.726319588668E-4,Std,8.796459430051421E-5
45.13,2.5939288000000001E-2,1.9760774352981002E-3,,,,,45.13,0.32930003899999999,9.6224082064602298E-4,,,,,45.13,0.33032009074131202,2.0042481598860201E-4
25.13,9.6147600000007199E-3,1.72064612600379E-3,,,,,25.13,0.11153091699999999,6.0324510885304699E-4,,,,,25.13,0.11194458029185,2.0425445782272199E-4
25.13,1.01193809999991E-2,1.5796896202676699E-3,,,,,25.13,0.111915164,5.4215061569614796E-4,,,,,25.13,0.112371730452859,2.14913282082331E-4
25.13,9.5440150000003499E-3,1.7263301080493499E-3,,,,,25.13,0.110244957,6.1649856576952795E-4,,,,,25.13,0.110657303266671,2.1138654838279101E-4,Tangent
25.13,8.9143640000006706E-3,1.7369818444192299E-3,,,,,25.13,0.110275322,6.1773776898164001E-4,,,,,25.13,0.110635042042421,2.41469607281291E-4,Delta_xz = Deltav*(t - 15.13))
55.13,3.5320988999999699E-2,2.93752090632387E-3,,,,,55.13,0.44232391700000001,1.50771314320452E-3,,,,,55.13,0.44373192336608003,3.5125299439692502E-4
55.13,3.6745506000000802E-2,2.6503492663915301E-3,,,,,55.13,0.44282881200000002,1.3601469260055201E-3,,,,,55.13,0.44435074991331702,2.4227062316628401E-4
55.13,3.4530126999999099E-2,2.6063164104635399E-3,,,,,55.13,0.43622011100000002,1.40850744307554E-3,,,,,55.13,0.43758463742628001,2.4898605783256098E-4,,,,
55.13,3.4703915000000599E-2,2.2352214120573101E-3,,,,,55.13,0.442957989,1.1919630295557299E-3,,,,,55.13,0.44431536292958801,2.5757374962368499E-4
125.13,9.4726457999999306E-2,4.1738444132544102E-3,,,,,125.13,1.113624459,5.2300967411734204E-3,,,,,125.13,1.1176459804107299,7.2538107935670598E-4
125.13,9.3543509000000705E-2,3.8399428157482301E-3,,,,,125.13,1.1117363330000001,5.6430340812683799E-3,,,,,125.13,1.1156648520896899,6.7831428383949895E-4
125.13,9.3031062999999706E-2,4.3430656538565801E-3,,,,,125.13,1.1214004580000001,6.0797333290396301E-3,,,,,125.13,1.12525275644431,7.7755600710553902E-4
135.13,0.10019413199999901,4.0310446066782199E-3,,,,,135.13,1.2124518049999999,6.0160397850815102E-3,,,,,135.13,1.21658466352942,7.7961562498519998E-4
135.13,9.8938286000000097E-2,3.9327253004465303E-3,,,,,135.13,1.2042653720000001,5.7936235016657301E-3,,,,,135.13,1.20832275102098,6.2714374105060796E-4
135.13,0.10042403499999999,4.6081632057363604E-3,,,,,135.13,1.2066458659999999,5.8928119549661404E-3,,,,,135.13,1.2108175885493899,8.1065453165993597E-4
145.13,0.102545101,7.6110075596508703E-3,,,,,145.13,1.282186102,9.6139452876995296E-3,,,,,145.13,1.2862801786162501,1.23666721033147E-3
145.13,0.10007901900000001,6.7320802412071997E-3,,,,,145.13,1.2897823509999999,1.0546488618288699E-2,,,,,145.13,1.2936592762374099,1.29456838568794E-3
145.13,0.107195601000001,7.1930753391633703E-3,,,,,145.13,1.29032434,9.6655215056349105E-3,,,,,145.13,1.29476940003623,1.3222654284612101E-3
145.13,0.10633414200000001,4.6749135966683997E-3,,,,,145.13,1.2889503360000001,7.6804356754176101E-3,,,,,145.13,1.29332900625842,9.9951840827678501E-4
65.13,4.6366010999999901E-2,3.3270688814269799E-3,,,,,65.13,0.54091349200000005,1.9317046162144701E-3,,,,,65.13,0.54289705543840105,3.9442680324116799E-4
65.13,4.4407046999999998E-2,3.1955983733531401E-3,,,,,65.13,0.54485444100000002,2.0909205366702699E-3,,,,,65.13,0.54666109034819999,3.7093999621737198E-4
65.13,4.4611515999999803E-2,3.10355984644299E-3,,,,,65.13,0.54374089999999997,1.96931007183753E-3,,,,,65.13,0.54556791849652297,4.2742252703314797E-4
75.13,5.3727334999999599E-2,2.8653257566374E-3,,,,,75.13,0.64545949999999996,1.9704574412927698E-3,,,,,75.13,0.64769174200884505,4.2587712434920998E-4
75.13,5.3245497000000697E-2,2.8172426574057702E-3,,,,,75.13,0.64206920000000001,2.2222960872275198E-3,,,,,75.13,0.644273187816642,3.9268946402746797E-4
75.13,5.4030438000000701E-2,2.8634130151275901E-3,,,,,75.13,0.64680533100000004,2.0798494170322498E-3,,,,,75.13,0.64905810559648003,4.3209420440887503E-4
85.13,6.2171612999999397E-2,3.7299962346280702E-3,,,,,85.13,0.74310868100000005,3.1779799535903998E-3,,,,,85.13,0.74570491566073405,4.5801982837252102E-4
85.13,5.9157997999999899E-2,2.49397743595158E-3,,,,,85.13,0.74597264200000002,2.3773313879810599E-3,,,,,85.13,0.74831467401075902,4.6643195636846999E-4
95.13,7.0053293000000003E-2,2.85178166552979E-3,,,,,95.13,0.84298527000000001,2.9190182963226199E-3,,,,,95.13,0.84589102684513495,5.1276134909663596E-4
95.13,6.9377568999999403E-2,2.5595284397735198E-3,,,,,95.13,0.84396930599999997,2.7712722174703902E-3,,,,,95.13,0.84681605827385598,4.61338627682108E-4
105.13,7.7759097999999596E-2,3.0466226665016201E-3,,,,,105.13,0.93584510799999998,3.4564901812604602E-3,,,,,105.13,0.93907004184422005,4.87234171652993E-4
105.13,7.8607340000000497E-2,3.5198753030389802E-3,,,,,105.13,0.93824031100000005,3.7903895069913499E-3,,,,,105.13,0.94152747973027995,5.2028696316291597E-4
105.13,7.8107650999999806E-2,3.42844730177507E-3,,,,,105.13,0.932439711,3.8670375105815799E-3,,,,,105.13,0.93570541293427401,5.7522435109740196E-4
115.13,8.6297534999999898E-2,3.8941539848354298E-3,,,,,115.13,1.02809671,4.91198618975689E-3,,,,,115.13,1.0317122223080899,6.0498755699330497E-4
115.13,8.6591765999999695E-2,3.8463730749861398E-3,,,,,115.13,1.0251240930000001,4.8270121372204298E-3,,,,,115.13,1.0287747761235599,5.6759054742104998E-4
115.13,8.9005955000001094E-2,4.2040384845581499E-3,,,,,115.13,1.0234714570000001,4.5200156908223304E-3,,,,,115.13,1.02733435809339,6.1040988137259005E-4
