element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ca	3	"520.1353"	"0.0016"	"520.1352"	"0.0011"	"45"	"2.9e+07"	B	"42.226557"	"44.609585"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"3s2.3p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	7	7		"u33"	"L1405"	
Ca	3	"523.1815"	"0.0016"	"523.1814"	"0.0011"	"70"	"1.82e+08"	B	"42.623903"	"44.993056"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	"3s2.3p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"	3	5		"u33"	"L1405"	
Ca	3	"524.7373"	"0.0016"	"524.7373"	"0.0011"	"100"	"1.79e+08"	B	"42.247457"	"44.609585"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	"3s2.3p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	5	7		"u33"	"L1405"	
Ca	1	""	""	"526.0387"	""	""	"6.1e+05"	E	"2.5212633"	"4.8775483"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"3P*"	"2"	3	5		"T866LS"	""	
Ca	1	"526.171"	""	"526.1704"	""	"22"	"1.5e+07"	D	"2.5212633"	"4.8769584"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"3P*"	"1"	3	3		"T866LS"	"L6097"	
Ca	1	"526.224"	""	"526.2241"	""	"23"	"6.0e+07"	D	"2.5212633"	"4.8767178"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"3P*"	"0"	3	1		"T866LS"	"L6097"	
Ca	1	"526.424"	""	"526.4237"	""	"22"	"9.1e+06"	D	"2.5229867"	"4.8775483"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"3P*"	"2"	5	5		"T866LS"	"L6097"	
Ca	1	"526.556"	""	"526.5556"	""	"24"	"4.4e+07"	D	"2.5229867"	"4.8769584"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"3P*"	"1"	5	3		"T866LS"	"L6097"	
Ca	1	"527.027"	""	"527.0270"	""	"25"	"5.0e+07"	D	"2.5256821"	"4.8775483"	"3p6.3d.4s"	"3D"	"3"	"3p6.3d.4p"	"3P*"	"2"	7	5		"T866LS"	"L6097"	
Ca	3	"527.1981"	"0.0016"	"527.1979"	"0.0014"	"170"	"2.03e+08"	B	"42.226557"	"44.577661"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	"3s2.3p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	7	9		"u33"	"L1405"	
Ca	2	"528.527"	""	"528.5266"	""	"60"	"7.8e+06"	D	"7.505138"	"9.850331"	"3p6.5p"	"2P*"	"1/2"	"3p6.7s"	"2S"	"1/2"	2	2		"T1619CA,LS"	"L7323"	
Ca	3	"529.7529"	"0.0016"	"529.7533"	"0.0011"	"34"	"2.33e+07"	B	"42.669138"	"45.008901"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"3s2.3p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	5	5		"u33"	"L1405"	
Ca	3	"530.1321"	"0.0016"	"530.1323"	"0.0011"	"70"	"1.30e+08"	B	"42.321906"	"44.659996"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"3s2.3p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	3	5		"u33"	"L1405"	
Ca	2	"530.722"	""	"530.7224"	""	"70"	"1.5e+07"	D	"7.514841"	"9.850331"	"3p6.5p"	"2P*"	"3/2"	"3p6.7s"	"2S"	"1/2"	4	2		"T1619CA,LS"	"L7323"	
Ca	3	"532.1288"	"0.0016"	"532.1287"	"0.0011"	"90"	"1.56e+08"	B	"42.353183"	"44.682502"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"3s2.3p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	5	7		"u33"	"L1405"	
Ca	3	"532.6153"	"0.0016"	"532.6146"	"0.0014"	"22"	"7.9e+06"	B	"40.662119"	"42.989313"	"3s2.3p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).4f"	"2[3/2]"	"1"	3	3		"u33"	"L1405"	
Ca	3	"532.8063"	"0.0016"	"532.8057"	"0.0011"	"70"	"1.61e+08"	B	"42.682542"	"45.008901"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"	3	5		"u33"	"L1405"	
Ca	3	"533.3652"	"0.0016"	"533.3654"	"0.0011"	"33"	"2.17e+07"	B	"42.669138"	"44.993056"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	"3s2.3p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"	5	5		"u33"	"L1405"	
Ca	2	"533.919"	""	""	""	"50"	""		""	""	""	""	""	""	""	""				""	"L7323"	
Ca	1	"534.947"	""	"534.9465"	""	"27"	""		"2.7090094"	"5.0260582"	"3p6.3d.4s"	"1D"	"2"	"3p6.3d.4p"	"1F*"	"3"	5	7		""	"L6097"	
Ca	3	"535.0730"	"0.0016"	"535.0731"	"0.0014"	"41"	"5.6e+07"	B	"42.540248"	"44.856749"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"3s2.3p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"	1	3		"u33"	"L1405"	
Ca	3	"535.4237"	"0.0016"	"535.4256"	"0.0014"	"41"	"7.4e+07"	B	"42.984372"	"45.299348"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	"3s2.3p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"	1	3		"u33"	"L1405"	
Ca	3	"537.5470"	"0.0016"	"537.5456"	"0.0012"	"41"	"7.4e+06"	B	"40.047337"	"42.353183"	"3s2.3p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	3	5		"u33"	"L1405"	
Ca	3	"545.7799"	"0.0016"	"545.7806"	"0.0012"	"24"	""		"40.352848"	"42.623903"	"3s2.3p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	5	3		""	"L1405"	
Ca	3	"548.0010"	"0.0016"	"548.0011"	"0.0015"	"49"	"6.0e+07"	B	"42.540248"	"44.802100"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	"3s2.3p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"	1	3		"u33"	"L1405"	
Ca	3	"550.1630"	"0.0016"	"550.1622"	"0.0012"	"30"	"1.24e+07"	B	"42.321906"	"44.574873"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"3s2.3p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	3	5		"u33"	"L1405"	
Ca	1	"551.298"	""	"551.2980"	""	"23"	"1.1e+08"	E	"2.9325120"	"5.1808379"	"3p6.4s.4p"	"1P*"	"1"	"3p6.4p2"	"1S"	"0"	3	1		"T539n"	"L6097"	
Ca	3	"552.0304"	"0.0016"	"552.0311"	"0.0015"	"37"	"3.8e+07"	B	"40.739032"	"42.984372"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	3	1		"u33"	"L1405"	
Ca	3	"557.0583"	"0.0016"	"557.0601"	"0.0009"	"80"	"2.9e+07"	B	"40.128113"	"42.353183"	"3s2.3p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	5	5		"u33"	"L1405"	
Ca	3	"557.9059"	"0.0016"	"557.9076"	"0.0012"	"60"	"9.2e+07"	B	"42.353183"	"44.574873"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"3s2.3p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	5	5		"u33"	"L1405"	
Ca	1	"558.197"	""	"558.1965"	""	"25"	"6.0e+06"	D	"2.5229867"	"4.7435268"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"3D*"	"3"	5	7		"T866LS"	"L6097"	
Ca	1	"558.876"	""	"558.8749"	""	"27"	"4.9e+07"	D	"2.5256821"	"4.7435268"	"3p6.3d.4s"	"3D"	"3"	"3p6.3d.4p"	"3D*"	"3"	7	7		"T866LS"	"L6097"	
Ca	1	"559.012"	""	"559.0114"	""	"24"	"8.3e+06"	D	"2.5212633"	"4.7385667"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"3D*"	"2"	3	5		"T866LS"	"L6097"	
Ca	1	"559.447"	""	"559.4462"	""	"26"	"3.8e+07"	D	"2.5229867"	"4.7385667"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"3D*"	"2"	5	5		"T866LS"	"L6097"	
Ca	1	"559.849"	""	"559.8480"	""	"25"	"4.3e+07"	D	"2.5212633"	"4.7352531"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"3D*"	"1"	3	3		"T866LS"	"L6097"	
Ca	1	"560.129"	""	"560.1277"	""	"24"	"8.6e+06"	D	"2.5256821"	"4.7385667"	"3p6.3d.4s"	"3D"	"3"	"3p6.3d.4p"	"3D*"	"2"	7	5		"T866LS"	"L6097"	
Ca	1	"560.285"	""	"560.2842"	""	"24"	"1.4e+07"	D	"2.5229867"	"4.7352531"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"3D*"	"1"	5	3		"T866LS"	"L6097"	
Ca	3	"561.3997"	"0.0016"	"561.4009"	"0.0013"	"10"	"9.9e+06"	B	"42.321906"	"44.529772"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	"3s2.3p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	3	3		"u33"	"L1405"	
Ca	3	"565.0014"	"0.0016"	"565.0024"	"0.0010"	"22"	"6.4e+06"	B	"40.128113"	"42.321906"	"3s2.3p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	5	3		"u33"	"L1405"	
Ca	3	"566.3582"	"0.0016"	"566.367"	"0.006"	"27"	"4.1e+07"	B	"42.984372"	"45.172880"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	"3s2.3p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	1	3		"u33"	"L1405"	
Ca	3	"569.4646"	"0.0016"	"569.4683"	"0.0016"	"34"	"3.4e+07"	B	"42.353183"	"44.529772"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	"3s2.3p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	5	3		"u33"	"L1405"	
Ca	3	"584.8488"	"0.0016"	"584.8501"	"0.0010"	"11"	"1.67e+06"	B	"40.128113"	"42.247457"	"3s2.3p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	5	5		"u33"	"L1405"	
Ca	1	"585.745"	""	"585.7451"	""	"30"	"6.6e+07"	D	"2.9325120"	"5.0486176"	"3p6.4s.4p"	"1P*"	"1"	"3p6.4p2"	"1D"	"2"	3	5		"T866"	"L6097"	
Ca	2	"592.272"	""	""	""	"10"	""		""	""	""	""	""	""	""	""				""	"L7323"	
Ca	2	"592.369"	""	""	""	"10"	""		""	""	""	""	""	""	""	""				""	"L7323"	
Ca	3	"604.6152"	"0.0016"	"604.6173"	"0.0015"	"37"	"1.33e+07"	B	"40.005148"	"42.055203"	"3s2.3p5.(2P*<3/2>).4d"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	1	3		"u33"	"L1405"	
Ca	3	"606.9978"	"0.0016"	"606.9998"	"0.0022"	"110"	"6.7e+07"	B	"40.184548"	"42.226557"	"3s2.3p5.(2P*<3/2>).4d"	"2[7/2]*"	"4"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	9	7		"u33"	"L1405"	
Ca	1	"610.272"	""	"610.2723"	""	"27"	"9.6e+06"	C	"1.8793402"	"3.9103990"	"3p6.4s.4p"	"3P*"	"0"	"3p6.4s.5s"	"3S"	"1"	1	3		"T8043"	"L6097"	
Ca	3	"612.0111"	"0.0016"	"612.0112"	"0.0011"	"36"	"1.47e+07"	B	"40.657254"	"42.682542"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	5	3		"u33"	"L1405"	
Ca	1	"612.222"	""	"612.2217"	""	"29"	"2.87e+07"	C	"1.8858075"	"3.9103990"	"3p6.4s.4p"	"3P*"	"1"	"3p6.4s.5s"	"3S"	"1"	3	3		"T8043"	"L6097"	
Ca	1	""	""	"615.6023"	""	""	"2.3e+05"	E	"2.5212633"	"4.5347368"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.5p"	"3P*"	"2"	3	5		"T866LS"	""	
Ca	3	"616.0875"	"0.0016"	"616.0886"	"0.0015"	"14"	""		"40.657254"	"42.669138"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	5	5		""	"L1405"	
Ca	1	"616.129"	""	"616.1297"	""	"22"	"3.3e+06"	D	"2.5229867"	"4.5347368"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.5p"	"3P*"	"2"	5	5		"T866LS"	"L6097"	
Ca	1	"616.217"	""	"616.2173"	""	"30"	"4.77e+07"	C	"1.8989349"	"3.9103990"	"3p6.4s.4p"	"3P*"	"2"	"3p6.4s.5s"	"3S"	"1"	5	3		"T8043"	"L6097"	
Ca	1	"616.376"	""	"616.3755"	""	"22"	"5.6e+06"	D	"2.5212633"	"4.5322113"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.5p"	"3P*"	"1"	3	3		"T866LS"	"L6097"	
Ca	1	"616.644"	""	"616.6439"	""	"24"	"2.2e+07"	D	"2.5212633"	"4.5313358"	"3p6.3d.4s"	"3D"	"1"	"3p6.4s.5p"	"3P*"	"0"	3	1		"T866LS"	"L6097"	
Ca	1	"616.906"	""	"616.9042"	""	"26"	"1.7e+07"	D	"2.5229867"	"4.5322113"	"3p6.3d.4s"	"3D"	"2"	"3p6.4s.5p"	"3P*"	"1"	5	3		"T866LS"	"L6097"	
Ca	1	"616.956"	""	"616.9563"	""	"28"	"1.9e+07"	D	"2.5256821"	"4.5347368"	"3p6.3d.4s"	"3D"	"3"	"3p6.4s.5p"	"3P*"	"2"	7	5		"T866LS"	"L6097"	
Ca	3	"617.3217"	"0.0016"	"617.3216"	"0.0011"	"45"	"3.1e+07"	B	"40.047337"	"42.055203"	"3s2.3p5.(2P*<3/2>).4d"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	3	3		"u33"	"L1405"	
Ca	3	"621.3979"	"0.0016"	"621.3997"	"0.0012"	"80"	"5.5e+07"	B	"40.252768"	"42.247457"	"3s2.3p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	7	5		"u33"	"L1405"	
Ca	3	"622.5379"	"0.0016"	"622.5385"	"0.0012"	"26"	"4.9e+06"	B	"40.678098"	"42.669138"	"3s2.3p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	5	5		"u33"	"L1405"	
Ca	3	"627.9785"	"0.0016"	"627.9796"	"0.0012"	"33"	"7.4e+06"	B	"40.252768"	"42.226557"	"3s2.3p5.(2P*<3/2>).4d"	"2[7/2]*"	"3"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	7	7		"u33"	"L1405"	
Ca	3	"629.4885"	"0.0016"	"629.4886"	"0.0012"	"60"	"4.7e+07"	B	"40.352848"	"42.321906"	"3s2.3p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	5	3		"u33"	"L1405"	
Ca	3	"637.0113"	"0.0016"	"637.0113"	"0.0012"	"60"	"6.1e+07"	B	"40.678098"	"42.623903"	"3s2.3p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	5	3		"u33"	"L1405"	
Ca	3	"638.7552"	"0.0016"	"638.7545"	"0.0012"	"42"	"5.1e+07"	B	"40.742048"	"42.682542"	"3s2.3p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	5	3		"u33"	"L1405"	
Ca	3	"642.4509"	"0.0016"	"642.4526"	"0.0017"	"70"	"6.1e+07"	B	"40.739814"	"42.669138"	"3s2.3p5.(2P*<1/2>).4d"	"2[5/2]*"	"3"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	7	5		"u33"	"L1405"	
Ca	3	"643.1971"	"0.0016"	"643.1974"	"0.0012"	"32"	"2.6e+07"	B	"40.128113"	"42.055203"	"3s2.3p5.(2P*<3/2>).4d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"1"	5	3		"u33"	"L1405"	
Ca	1	"643.907"	""	"643.9075"	""	"35"	"5.3e+07"	D	"2.5256821"	"4.4506470"	"3p6.3d.4s"	"3D"	"3"	"3p6.3d.4p"	"3F*"	"4"	7	9		"T866LS"	"L6097"	
Ca	1	"644.981"	""	"644.9808"	""	"30"	"9.0e+06"	D	"2.5212633"	"4.4430250"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"1D*"	"2"	3	5		"T866"	"L6097"	
Ca	1	"645.560"	""	"645.5598"	""	"22"	"1.4e+06"	E	"2.5229867"	"4.4430250"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"1D*"	"2"	5	5		"T539n"	"L6097"	
Ca	2	"645.687"	""	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L7323"	
Ca	1	"646.257"	""	"646.2567"	""	"34"	"4.7e+07"	D	"2.5229867"	"4.4409544"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"3F*"	"3"	5	7		"T866LS"	"L6097"	
Ca	1	"647.166"	""	"647.1662"	""	"29"	"5.9e+06"	D	"2.5256821"	"4.4409544"	"3p6.3d.4s"	"3D"	"3"	"3p6.3d.4p"	"3F*"	"3"	7	7		"T866LS"	"L6097"	
Ca	3	"648.5348"	"0.0016"	"648.5337"	"0.0013"	"70"	"4.7e+07"	B	"40.441949"	"42.353183"	"3s2.3p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	7	5		"u33"	"L1405"	
Ca	1	"649.378"	""	"649.3781"	""	"32"	"4.4e+07"	D	"2.5212633"	"4.4300117"	"3p6.3d.4s"	"3D"	"1"	"3p6.3d.4p"	"3F*"	"2"	3	5		"T866LS"	"L6097"	
Ca	1	"649.965"	""	"649.9650"	""	"28"	"8.1e+06"	D	"2.5229867"	"4.4300117"	"3p6.3d.4s"	"3D"	"2"	"3p6.3d.4p"	"3F*"	"2"	5	5		"T866LS"	"L6097"	
Ca	1	""	""	"650.8850"	""	""	"2.4e+05"	E	"2.5256821"	"4.4300117"	"3p6.3d.4s"	"3D"	"3"	"3p6.3d.4p"	"3F*"	"2"	7	5		"T866LS"	""	
Ca	3	"653.8778"	"0.0016"	"653.8784"	"0.0013"	"40"	"9.5e+07"	B	"41.088760"	"42.984372"	"3s2.3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"0"	3	1		"u33"	"L1405"	
Ca	3	"654.2236"	"0.0016"	"654.2246"	"0.0013"	"40"	"1.27e+07"	B	"40.352848"	"42.247457"	"3s2.3p5.(2P*<3/2>).4d"	"2[5/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	5	5		"u33"	"L1405"	
Ca	1	"657.278"	""	"657.2779"	""	"23"	"2.6e+03"	D+	"0.0000000"	"1.8858075"	"3p6.4s2"	"1S"	"0"	"3p6.4s.4p"	"3P*"	"1"	1	3		"T67"	"L6097"	
Ca	3	"659.9648"	"0.0016"	"659.9652"	"0.0013"	"30"	"8.9e+07"	B	"40.662119"	"42.540248"	"3s2.3p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	3	1		"u33"	"L1405"	
Ca	1	"671.769"	""	"671.7681"	""	"30"	"1.2e+07"	E	"2.7090094"	"4.5541398"	"3p6.3d.4s"	"1D"	"2"	"3p6.4s.5p"	"1P*"	"1"	5	3		"T539n"	"L6097"	
Ca	3	"686.5120"	"0.0016"	"686.5106"	"0.0011"	"6"	"4.0e+06"	B	"40.441949"	"42.247457"	"3s2.3p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	7	5		"u33"	"L1405"	
Ca	3	"688.1475"	"0.0016"	"688.1461"	"0.0014"	"9"	"3.6e+07"	B	"40.739032"	"42.540248"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"0"	3	1		"u33"	"L1405"	
Ca	3	"694.5506"	"0.0016"	"694.5505"	"0.0014"	"14"	"6.0e+06"	B	"40.441949"	"42.226557"	"3s2.3p5.(2P*<3/2>).4d"	"2[5/2]*"	"3"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	7	7		"u33"	"L1405"	
Ca	3	"706.472"	"0.004"	"706.473"	"0.005"	"18"	"1.99e+07"	B	"41.751568"	"43.506060"	"3s2.3p5.(2P*<1/2>).4d"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<1/2>).4f"	"2[5/2]"	"2"	3	5		"u33"	"L1405"	
Ca	1	"714.815"	""	""	""	"33"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	1	"720.219"	""	""	""	"31"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	2	"729.147"	""	"729.147"	""	""	"1.3e+00"	E	"0.000000"	"1.699932"	"3p6.4s"	"2S"	"1/2"	"3p6.3d"	"2D"	"5/2"	2	6	E2	"T340"	"L7323"	
Ca	3	"730.869"	"0.004"	"730.8681"	"0.0016"	"39"	"3.4e+07"	B	"40.657254"	"42.353183"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	5	5		"u33"	"L1405"	
Ca	2	"732.389"	""	"732.389"	""	""	"1.3e+00"	E	"0.000000"	"1.692408"	"3p6.4s"	"2S"	"1/2"	"3p6.3d"	"2D"	"3/2"	2	4	E2	"T340"	"L7323"	
Ca	1	"732.615"	""	""	""	"33"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	3	"744.600"	"0.004"	"744.6007"	"0.0017"	"8"	"6.5e+06"	B	"40.657254"	"42.321906"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	5	3		"u33"	"L1405"	
Ca	3	"754.044"	"0.004"	"754.0426"	"0.0023"	"25"	""		"40.678098"	"42.321906"	"3s2.3p5.(2P*<1/2>).4d"	"2[5/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	5	3		""	"L1405"	
Ca	3	"756.850"	"0.004"	"756.848"	"0.003"	"20"	"2.5e+07"	B	"41.044828"	"42.682542"	"3s2.3p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	1	3		"u33"	"L1405"	
Ca	2	"757.581"	""	""	""	"30"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	2	"758.111"	""	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	2	"760.130"	""	""	""	"80"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	2	"760.232"	""	""	""	"20"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	3	"767.898"	"0.004"	"767.8962"	"0.0024"	"17"	"1.61e+07"	B	"40.739032"	"42.353183"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	3	5		"u33"	"L1405"	
Ca	3	"769.338"	"0.004"	"769.3339"	"0.0024"	"21"	"7.7e+06"	B	"40.742048"	"42.353183"	"3s2.3p5.(2P*<1/2>).4d"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"	5	5		"u33"	"L1405"	
Ca	3	"777.714"	"0.004"	"777.7104"	"0.0024"	"15"	"2.34e+07"	B	"41.088760"	"42.682542"	"3s2.3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[1/2]"	"1"	3	3		"u33"	"L1405"	
Ca	3	"779.460"	"0.004"	"779.4609"	"0.0018"	"18"	"1.52e+07"	B	"40.657254"	"42.247457"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	5	5		"u33"	"L1405"	
Ca	3	"781.857"	"0.004"	"781.8530"	"0.0024"	"12"	"5.1e+06"	B	"40.662119"	"42.247457"	"3s2.3p5.(2P*<3/2>).4d"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"	3	5		"u33"	"L1405"	
Ca	2	"782.078"	""	""	""	"40"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	3	"783.071"	"0.004"	"783.0699"	"0.0025"	"38"	"5.0e+07"	B	"40.739032"	"42.321906"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"	3	3		"u33"	"L1405"	
Ca	3	"784.306"	"0.004"	"784.307"	"0.004"	"50"	"5.1e+07"	B	"41.088760"	"42.669138"	"3s2.3p5.(2P*<1/2>).5s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"2"	3	5		"u33"	"L1405"	
Ca	2	"784.338"	""	""	""	"60"	""		""	""	""	""	""	""	""	""				""	"L6097"	
Ca	3	"784.954"	"0.004"	"784.954"	"0.003"	"19"	"2.7e+07"	B	"41.044828"	"42.623903"	"3s2.3p5.(2P*<1/2>).5s"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"1"	1	3		"u33"	"L1405"	
Ca	3	"789.846"	"0.004"	"789.8419"	"0.0025"	"90"	"5.2e+07"	B	"40.657254"	"42.226557"	"3s2.3p5.(2P*<3/2>).5s"	"2[3/2]*"	"2"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"3"	5	7		"u33"	"L1405"	
