day_key,schema_variant,utc_iso,time,tab_name,start,stop,image0_time,image1_time,image2_time,image3_time,image0_name,image1_name,image2_name,image3_name,image0_human_time,image1_human_time,image2_human_time,image3_human_time,new_path,found
2020_239,A9,2020-08-26T20:20:58Z,2020-239T20:20:58,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00000-01570-Bzfinal_0p090000T01-R29ms_TACZ_BARPD_v4.cet,3681318058.873,3681318118.873,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p090000T0,
2020_239,A9,2020-08-26T20:28:08Z,2020-239T20:28:08,Sequences\Run_WFC_LongAWG.cts,3681318488.521,3681318548.521,,,,,img0_image%d0_3681318561.127930.png,img0_image%d1_3681318561.561523.png,,,2020-239T20:29:21,2020-239T20:29:21,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p090000T1,
2020_239,A9,2020-08-26T20:30:37Z,2020-239T20:30:37,Sequences\Run_WFC_LongAWG.cts,3681318637.35,3681318697.35,,,,,img0_image%d0_3681318701.602539.png,img0_image%d1_3681318702.171875.png,,,2020-239T20:31:41,2020-239T20:31:42,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p090000T2,
2020_239,A9,2020-08-26T20:47:13Z,2020-239T20:47:13,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00000-01570-Bzfinal_0p090000T01-R29ms_TACZ_BARPD_v4.cet,3681319633.427,3681319693.427,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p090000T3,
2020_239,A9,2020-08-26T20:49:15Z,2020-239T20:49:15,Sequences\Run_WFC_LongAWG.cts,3681319755.404,3681319815.404,,,,,img0_image%d0_3681319818.597656.png,img0_image%d1_3681319819.263672.png,,,2020-239T20:50:18,2020-239T20:50:19,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p090000T4,
2020_239,A9,2020-08-26T20:50:41Z,2020-239T20:50:41,Sequences\Run_WFC_LongAWG.cts,3681319841.556,3681319901.556,,,,,img0_image%d0_3681319904.537109.png,img0_image%d1_3681319905.155273.png,,,2020-239T20:51:44,2020-239T20:51:45,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p090000T5,
2020_239,A9,2020-08-26T20:52:24Z,2020-239T20:52:24,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00001-01571-Bzfinal_0p095000T01-R29ms_TACZ_BARPD_v4.cet,3681319944.0,3681319963.709,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p095000T0,
2020_239,A9,2020-08-26T20:52:43Z,2020-239T20:52:43,Sequences\Run_WFC_LongAWG.cts,3681319944.0,3681319963.709,,,,,img0_image%d0_3681320039.743164.png,img0_image%d1_3681320040.321289.png,,,2020-239T20:53:59,2020-239T20:54:00,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p095000T1,
2020_239,A9,2020-08-26T20:54:27Z,2020-239T20:54:27,Sequences\Run_WFC_LongAWG.cts,3681320067.426,3681320127.426,,,,,img0_image%d0_3681320129.585937.png,img0_image%d1_3681320130.150391.png,,,2020-239T20:55:29,2020-239T20:55:30,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p095000T2,
2020_239,A9,2020-08-26T20:56:03Z,2020-239T20:56:03,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00002-01572-Bzfinal_0p100000T01-R29ms_TACZ_BARPD_v4.cet,3681320163.636,3681320172.234,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p100000T0,
2020_239,A9,2020-08-26T20:56:12Z,2020-239T20:56:12,Sequences\Run_WFC_LongAWG.cts,3681320163.636,3681320172.234,,,,,img0_image%d0_3681320237.897461.png,img0_image%d1_3681320238.527344.png,,,2020-239T20:57:17,2020-239T20:57:18,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p100000T1,
2020_239,A9,2020-08-26T20:57:36Z,2020-239T20:57:36,Sequences\Run_WFC_LongAWG.cts,3681320256.18,3681320316.18,,,,,img0_image%d0_3681320319.777344.png,img0_image%d1_3681320320.474609.png,,,2020-239T20:58:39,2020-239T20:58:40,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p100000T2,
2020_239,A9,2020-08-26T20:58:55Z,2020-239T20:58:55,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00003-01573-Bzfinal_0p105000T01-R29ms_TACZ_BARPD_v4.cet,3681320335.44,3681320340.793,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p105000T0,
2020_239,A9,2020-08-26T20:59:00Z,2020-239T20:59:00,Sequences\Run_WFC_LongAWG.cts,3681320335.44,3681320340.793,,,,,img0_image%d0_3681320404.707031.png,img0_image%d1_3681320405.268555.png,,,2020-239T21:00:04,2020-239T21:00:05,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p105000T1,
2020_239,A9,2020-08-26T21:00:17Z,2020-239T21:00:17,Sequences\Run_WFC_LongAWG.cts,3681320417.69,3681320477.69,,,,,img0_image%d0_3681320480.939453.png,img0_image%d1_3681320481.517578.png,,,2020-239T21:01:20,2020-239T21:01:21,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p105000T2,
2020_239,A9,2020-08-26T21:01:40Z,2020-239T21:01:40,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00004-01574-Bzfinal_0p110000T01-R29ms_TACZ_BARPD_v4.cet,3681320500.719,3681320514.91,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p110000T0,
2020_239,A9,2020-08-26T21:01:54Z,2020-239T21:01:54,Sequences\Run_WFC_LongAWG.cts,3681320500.719,3681320514.91,,,,,img0_image%d0_3681320581.124023.png,img0_image%d1_3681320581.906250.png,,,2020-239T21:03:01,2020-239T21:03:01,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p110000T1,
2020_239,A9,2020-08-26T21:03:21Z,2020-239T21:03:21,Sequences\Run_WFC_LongAWG.cts,3681320601.447,3681320661.447,,,,,img0_image%d0_3681320664.220703.png,img0_image%d1_3681320664.808594.png,,,2020-239T21:04:24,2020-239T21:04:24,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p110000T2,
2020_239,A9,2020-08-26T21:04:34Z,2020-239T21:04:34,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00005-01575-Bzfinal_0p115000T01-R29ms_TACZ_BARPD_v4.cet,3681320674.689,3681320734.689,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p115000T0,
2020_239,A9,2020-08-26T21:06:48Z,2020-239T21:06:48,Sequences\Run_WFC_LongAWG.cts,3681320808.605,3681320868.605,,,,,img0_image%d0_3681320873.573242.png,img0_image%d1_3681320874.140625.png,,,2020-239T21:07:53,2020-239T21:07:54,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p115000T2,
2020_239,A9,2020-08-26T21:08:09Z,2020-239T21:08:09,Sequences\Run_WFC_LongAWG.cts,3681320889.666,3681320949.666,,,,,img0_image%d0_3681320955.576172.png,img0_image%d1_3681320956.176758.png,,,2020-239T21:09:15,2020-239T21:09:16,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p115000T3,
2020_239,A9,2020-08-26T21:09:27Z,2020-239T21:09:27,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00006-01576-Bzfinal_0p120000T01-R29ms_TACZ_BARPD_v4.cet,3681320967.434,3681320984.429,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p120000T0,
2020_239,A9,2020-08-26T21:09:44Z,2020-239T21:09:44,Sequences\Run_WFC_LongAWG.cts,3681320967.434,3681320984.429,,,,,img0_image%d0_3681321096.552734.png,img0_image%d1_3681321097.069336.png,,,2020-239T21:11:36,2020-239T21:11:37,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p120000T1,
2020_239,A9,2020-08-26T21:11:47Z,2020-239T21:11:47,Sequences\Run_WFC_LongAWG.cts,3681321107.606,3681321167.606,,,,,img0_image%d0_3681321170.815430.png,img0_image%d1_3681321171.535156.png,,,2020-239T21:12:50,2020-239T21:12:51,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p120000T2,
2020_239,A9,2020-08-26T21:13:06Z,2020-239T21:13:06,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00007-01577-Bzfinal_0p125000T01-R29ms_TACZ_BARPD_v4.cet,3681321186.756,3681321194.421,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p125000T0,
2020_239,A9,2020-08-26T21:13:14Z,2020-239T21:13:14,Sequences\Run_WFC_LongAWG.cts,3681321186.756,3681321194.421,,,,,img0_image%d0_3681321256.683594.png,img0_image%d1_3681321257.214844.png,,,2020-239T21:14:16,2020-239T21:14:17,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p125000T1,
2020_239,A9,2020-08-26T21:14:30Z,2020-239T21:14:30,Sequences\Run_WFC_LongAWG.cts,3681321270.736,3681321330.736,,,,,img0_image%d0_3681321335.429687.png,img0_image%d1_3681321336.016602.png,,,2020-239T21:15:35,2020-239T21:15:36,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p125000T2,
2020_239,A9,2020-08-26T21:15:46Z,2020-239T21:15:46,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00008-01578-Bzfinal_0p130000T01-R29ms_TACZ_BARPD_v4.cet,3681321346.545,3681321360.413,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p130000T0,
2020_239,A9,2020-08-26T21:16:00Z,2020-239T21:16:00,Sequences\Run_WFC_LongAWG.cts,3681321346.545,3681321360.413,,,,,img0_image%d0_3681321424.148437.png,img0_image%d1_3681321424.738281.png,,,2020-239T21:17:04,2020-239T21:17:04,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p130000T1,
2020_239,A9,2020-08-26T21:17:18Z,2020-239T21:17:18,Sequences\Run_WFC_LongAWG.cts,3681321438.047,3681321498.047,,,,,img0_image%d0_3681321504.100586.png,img0_image%d1_3681321504.667969.png,,,2020-239T21:18:24,2020-239T21:18:24,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p130000T2,
2020_239,A9,2020-08-26T21:18:36Z,2020-239T21:18:36,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00009-01579-Bzfinal_0p135000T01-R29ms_TACZ_BARPD_v4.cet,3681321516.1,3681321533.567,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p135000T0,
2020_239,A9,2020-08-26T21:18:53Z,2020-239T21:18:53,Sequences\Run_WFC_LongAWG.cts,3681321516.1,3681321533.567,,,,,img0_image%d0_3681321607.522461.png,img0_image%d1_3681321608.249023.png,,,2020-239T21:20:07,2020-239T21:20:08,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p135000T1,
2020_239,A9,2020-08-26T21:20:30Z,2020-239T21:20:30,Sequences\Run_WFC_LongAWG.cts,3681321630.266,3681321690.266,,,,,img0_image%d0_3681321694.202148.png,img0_image%d1_3681321694.760742.png,,,2020-239T21:21:34,2020-239T21:21:34,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p135000T2,
2020_239,A9,2020-08-26T21:22:10Z,2020-239T21:22:10,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00010-01580-Bzfinal_0p140000T01-R29ms_TACZ_BARPD_v4.cet,3681321730.529,3681321747.291,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p140000T0,
2020_239,A9,2020-08-26T21:22:27Z,2020-239T21:22:27,Sequences\Run_WFC_LongAWG.cts,3681321730.529,3681321747.291,,,,,img0_image%d0_3681321823.829102.png,img0_image%d1_3681321824.400391.png,,,2020-239T21:23:43,2020-239T21:23:44,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p140000T1,
2020_239,A9,2020-08-26T21:24:05Z,2020-239T21:24:05,Sequences\Run_WFC_LongAWG.cts,3681321845.428,3681321905.428,,,,,img0_image%d0_3681321908.829102.png,img0_image%d1_3681321909.417969.png,,,2020-239T21:25:08,2020-239T21:25:09,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p140000T2,
2020_239,A9,2020-08-26T21:25:23Z,2020-239T21:25:23,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00011-01581-Bzfinal_0p145000T01-R29ms_TACZ_BARPD_v4.cet,3681321923.644,3681321934.671,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p145000T0,
2020_239,A9,2020-08-26T21:25:34Z,2020-239T21:25:34,Sequences\Run_WFC_LongAWG.cts,3681321923.644,3681321934.671,,,,,img0_image%d0_3681322012.115234.png,img0_image%d1_3681322012.707031.png,,,2020-239T21:26:52,2020-239T21:26:52,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p145000T1,
2020_239,A9,2020-08-26T21:27:08Z,2020-239T21:27:08,Sequences\Run_WFC_LongAWG.cts,3681322028.98,3681322088.98,,,,,img0_image%d0_3681322093.462891.png,img0_image%d1_3681322094.227539.png,,,2020-239T21:28:13,2020-239T21:28:14,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p145000T2,
2020_239,A9,2020-08-26T21:28:46Z,2020-239T21:28:46,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00012-01582-Bzfinal_0p150000T01-R29ms_TACZ_BARPD_v4.cet,3681322126.01,3681322137.208,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p150000T0,
2020_239,A9,2020-08-26T21:28:57Z,2020-239T21:28:57,Sequences\Run_WFC_LongAWG.cts,3681322126.01,3681322137.208,,,,,img0_image%d0_3681322201.460937.png,img0_image%d1_3681322202.014648.png,,,2020-239T21:30:01,2020-239T21:30:02,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p150000T1,
2020_239,A9,2020-08-26T21:30:35Z,2020-239T21:30:35,Sequences\Run_WFC_LongAWG.cts,3681322235.3,3681322295.3,,,,,img0_image%d0_3681322347.443359.png,img0_image%d1_3681322348.093750.png,,,2020-239T21:32:27,2020-239T21:32:28,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p150000T2,
2020_239,A9,2020-08-26T21:32:59Z,2020-239T21:32:59,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00013-01583-Bzfinal_0p155000T01-R29ms_TACZ_BARPD_v4.cet,3681322379.845,3681322389.905,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p155000T0,
2020_239,A9,2020-08-26T21:33:09Z,2020-239T21:33:09,Sequences\Run_WFC_LongAWG.cts,3681322379.845,3681322389.905,,,,,img0_image%d0_3681322453.746094.png,img0_image%d1_3681322454.421875.png,,,2020-239T21:34:13,2020-239T21:34:14,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p155000T1,
2020_239,A9,2020-08-26T21:34:34Z,2020-239T21:34:34,Sequences\Run_WFC_LongAWG.cts,3681322474.721,3681322534.721,,,,,img0_image%d0_3681322538.897461.png,img0_image%d1_3681322539.555664.png,,,2020-239T21:35:38,2020-239T21:35:39,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p155000T2,
2020_239,A9,2020-08-26T21:36:02Z,2020-239T21:36:02,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00014-01584-Bzfinal_0p160000T01-R29ms_TACZ_BARPD_v4.cet,3681322562.951,3681322582.003,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p160000T0,
2020_239,A9,2020-08-26T21:36:22Z,2020-239T21:36:22,Sequences\Run_WFC_LongAWG.cts,3681322562.951,3681322582.003,,,,,img0_image%d0_3681322664.956055.png,img0_image%d1_3681322665.569336.png,,,2020-239T21:37:44,2020-239T21:37:45,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p160000T1,
2020_239,A9,2020-08-26T21:38:00Z,2020-239T21:38:00,Sequences\Run_WFC_LongAWG.cts,3681322680.221,3681322740.221,,,,,img0_image%d0_3681322744.689453.png,img0_image%d1_3681322745.215820.png,,,2020-239T21:39:04,2020-239T21:39:05,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p160000T2,
2020_239,A9,2020-08-26T21:39:18Z,2020-239T21:39:18,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00015-01585-Bzfinal_0p165000T01-R29ms_TACZ_BARPD_v4.cet,3681322758.452,3681322768.727,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p165000T0,
2020_239,A9,2020-08-26T21:39:28Z,2020-239T21:39:28,Sequences\Run_WFC_LongAWG.cts,3681322758.452,3681322768.727,,,,,img0_image%d0_3681322833.327148.png,img0_image%d1_3681322833.938477.png,,,2020-239T21:40:33,2020-239T21:40:33,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p165000T1,
2020_239,A9,2020-08-26T21:40:53Z,2020-239T21:40:53,Sequences\Run_WFC_LongAWG.cts,3681322853.918,3681322913.918,,,,,img0_image%d0_3681322917.234375.png,img0_image%d1_3681322918.021484.png,,,2020-239T21:41:57,2020-239T21:41:58,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p165000T2,
2020_239,A9,2020-08-26T21:42:34Z,2020-239T21:42:34,200826_X01_3681311801SM3_ZH-AI_V2hotWFC/X01-00016-01586-Bzfinal_0p170000T01-R29ms_TACZ_BARPD_v4.cet,3681322954.4,3681322975.598,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p170000T0,
2020_239,A9,2020-08-26T21:42:55Z,2020-239T21:42:55,Sequences\Run_WFC_LongAWG.cts,3681322954.4,3681322975.598,,,,,img0_image%d0_3681323056.853516.png,img0_image%d1_3681323057.449219.png,,,2020-239T21:44:16,2020-239T21:44:17,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p170000T1,
2020_239,A9,2020-08-26T21:44:27Z,2020-239T21:44:27,Sequences\Run_WFC_LongAWG.cts,3681323067.263,3681323127.263,,,,,img0_image%d0_3681323131.544922.png,img0_image%d1_3681323132.059570.png,,,2020-239T21:45:31,2020-239T21:45:32,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681311801SM3_ZH-AI_V2hotWFC/Bzfinal/0p170000T2,
2020_239,A9,2020-08-26T21:47:34Z,2020-239T21:47:34,200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/X01-00000-01678-Bzfinal_0p090000T01-R.cet,3681323254.439,3681323314.439,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p090000T0,
2020_239,A9,2020-08-26T21:53:23Z,2020-239T21:53:23,Sequences\Run_HRC_LongAWG_66s.cts,3681323603.438,3681323663.438,,,,,img1_image%d0_3681323678.258789.png,img1_image%d1_3681323678.866211.png,,,2020-239T21:54:38,2020-239T21:54:38,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p090000T1,
2020_239,A9,2020-08-26T21:56:11Z,2020-239T21:56:11,Sequences\Run_HRC_LongAWG_66s.cts,3681323771.465,3681323831.465,,,,,img1_image%d0_3681323846.362305.png,img1_image%d1_3681323847.079102.png,,,2020-239T21:57:26,2020-239T21:57:27,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p090000T2,
2020_239,A9,2020-08-26T21:57:59Z,2020-239T21:57:59,200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/X01-00001-01679-Bzfinal_0p095000T01-R.cet,3681323879.797,3681323891.098,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p095000T0,
2020_239,A9,2020-08-26T21:58:11Z,2020-239T21:58:11,Sequences\Run_HRC_LongAWG_66s.cts,3681323879.797,3681323891.098,,,,,img1_image%d0_3681323964.810547.png,img1_image%d1_3681323965.563477.png,,,2020-239T21:59:24,2020-239T21:59:25,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p095000T1,
2020_239,A9,2020-08-26T21:59:37Z,2020-239T21:59:37,Sequences\Run_HRC_LongAWG_66s.cts,3681323977.92,3681324037.92,,,,,img1_image%d0_3681324051.189453.png,img1_image%d1_3681324051.870117.png,,,2020-239T22:00:51,2020-239T22:00:51,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p095000T2,
2020_239,A9,2020-08-26T23:44:01Z,2020-239T23:44:01,200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/X01-00002-01680-Bzfinal_0p100000T01-R.cet,3681330241.751,3681330301.751,,,,,not_applicable,not_applicable,,,not_applicable,not_applicable,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p100000T0,
2020_239,A9,2020-08-26T23:47:16Z,2020-239T23:47:16,Sequences\Run_HRC_LongAWG_66s.cts,3681330436.756,3681330496.756,,,,,img1_image%d0_3681330511.356445.png,img1_image%d1_3681330512.223633.png,,,2020-239T23:48:31,2020-239T23:48:32,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p100000T1,
2020_239,A9,2020-08-26T23:49:07Z,2020-239T23:49:07,Sequences\Run_HRC_LongAWG_66s.cts,3681330547.787,3681330607.787,,,,,img1_image%d0_3681330621.626953.png,img1_image%d1_3681330622.255859.png,,,2020-239T23:50:21,2020-239T23:50:22,,,/OSS/ops/CAL_Ops_Files/2020/239/downlink/science/L1/200826_X01_3681313343SM3_ZH_AI_V2BZHRC_D/Bzfinal/0p100000T2,
